AMP_80	AMP_5041
AMP_80	AMP_5042
AMP_80	AMP_5043
AMP_80	AMP_2292
AMP_80	AMP_5037
AMP_80	AMP_81
AMP_80	AMP_4375
AMP_95	AMP_95
AMP_409	AMP_409
AMP_409	AMP_892
AMP_409	AMP_926
AMP_409	AMP_929
AMP_409	AMP_931
AMP_409	AMP_3609
AMP_409	AMP_891
AMP_409	AMP_925
AMP_409	AMP_3610
AMP_409	AMP_3864
AMP_409	AMP_3865
AMP_409	AMP_2306
AMP_409	AMP_2308
AMP_409	AMP_2515
AMP_409	AMP_3619
AMP_410	AMP_410
AMP_410	AMP_412
AMP_411	AMP_411
AMP_411	AMP_3615
AMP_414	AMP_414
AMP_415	AMP_415
AMP_416	AMP_416
AMP_417	AMP_417
AMP_419	AMP_419
AMP_420	AMP_420
AMP_420	AMP_2569
AMP_420	AMP_6128
AMP_420	AMP_2602
AMP_420	AMP_2860
AMP_420	AMP_6216
AMP_420	AMP_3013
AMP_421	AMP_421
AMP_421	AMP_422
AMP_421	AMP_2595
AMP_423	AMP_423
AMP_423	AMP_424
AMP_425	AMP_425
AMP_426	AMP_426
AMP_427	AMP_427
AMP_427	AMP_429
AMP_427	AMP_430
AMP_427	AMP_431
AMP_427	AMP_2413
AMP_427	AMP_5654
AMP_427	AMP_6025
AMP_427	AMP_428
AMP_427	AMP_432
AMP_427	AMP_433
AMP_434	AMP_434
AMP_434	AMP_3190
AMP_434	AMP_6159
AMP_434	AMP_3191
AMP_434	AMP_3192
AMP_435	AMP_435
AMP_435	AMP_436
AMP_435	AMP_437
AMP_435	AMP_438
AMP_440	AMP_440
AMP_442	AMP_442
AMP_442	AMP_109
AMP_442	AMP_3827
AMP_442	AMP_3828
AMP_442	AMP_4170
AMP_442	AMP_4515
AMP_442	AMP_5065
AMP_442	AMP_5376
AMP_442	AMP_868
AMP_442	AMP_4687
AMP_443	AMP_443
AMP_443	AMP_444
AMP_443	AMP_445
AMP_443	AMP_446
AMP_443	AMP_447
AMP_443	AMP_448
AMP_443	AMP_449
AMP_443	AMP_450
AMP_443	AMP_451
AMP_443	AMP_452
AMP_443	AMP_453
AMP_443	AMP_454
AMP_443	AMP_455
AMP_443	AMP_456
AMP_443	AMP_457
AMP_443	AMP_2347
AMP_443	AMP_2351
AMP_443	AMP_3064
AMP_443	AMP_3065
AMP_443	AMP_3066
AMP_443	AMP_3067
AMP_443	AMP_3068
AMP_443	AMP_3069
AMP_443	AMP_3070
AMP_443	AMP_3071
AMP_443	AMP_3072
AMP_443	AMP_3073
AMP_443	AMP_3074
AMP_443	AMP_3075
AMP_443	AMP_3076
AMP_443	AMP_3189
AMP_443	AMP_5646
AMP_472	AMP_472
AMP_473	AMP_473
AMP_474	AMP_474
AMP_475	AMP_475
AMP_477	AMP_477
AMP_481	AMP_481
AMP_481	AMP_479
AMP_481	AMP_4004
AMP_481	AMP_478
AMP_481	AMP_2318
AMP_481	AMP_4003
AMP_481	AMP_480
AMP_482	AMP_482
AMP_483	AMP_483
AMP_489	AMP_489
AMP_489	AMP_2657
AMP_489	AMP_5578
AMP_489	AMP_5579
AMP_489	AMP_5702
AMP_490	AMP_490
AMP_490	AMP_491
AMP_490	AMP_492
AMP_495	AMP_495
AMP_495	AMP_493
AMP_495	AMP_494
AMP_495	AMP_496
AMP_495	AMP_497
AMP_495	AMP_498
AMP_5200	AMP_5200
AMP_5201	AMP_5201
AMP_5202	AMP_5202
AMP_5203	AMP_5203
AMP_5204	AMP_5204
AMP_5209	AMP_5209
AMP_5209	AMP_5207
AMP_5209	AMP_5208
AMP_5209	AMP_5206
AMP_5209	AMP_5211
AMP_5209	AMP_5210
AMP_5212	AMP_5212
AMP_5213	AMP_5213
AMP_5214	AMP_5214
AMP_5214	AMP_5215
AMP_5216	AMP_5216
AMP_5217	AMP_5217
AMP_5217	AMP_5218
AMP_5219	AMP_5219
AMP_5220	AMP_5220
AMP_5220	AMP_5223
AMP_5220	AMP_5224
AMP_5220	AMP_5221
AMP_5220	AMP_5225
AMP_5222	AMP_5222
AMP_5226	AMP_5226
AMP_5227	AMP_5227
AMP_5228	AMP_5228
AMP_5228	AMP_5231
AMP_5228	AMP_5233
AMP_5228	AMP_5234
AMP_5229	AMP_5229
AMP_5230	AMP_5230
AMP_5232	AMP_5232
AMP_5235	AMP_5235
AMP_5238	AMP_5238
AMP_5240	AMP_5240
AMP_5245	AMP_5245
AMP_5245	AMP_5246
AMP_5245	AMP_5247
AMP_5245	AMP_5248
AMP_5245	AMP_2065
AMP_5245	AMP_2061
AMP_5245	AMP_2062
AMP_5245	AMP_2063
AMP_5245	AMP_2064
AMP_5249	AMP_5249
AMP_5253	AMP_5253
AMP_5254	AMP_5254
AMP_5255	AMP_5255
AMP_5257	AMP_5257
AMP_5257	AMP_2263
AMP_5257	AMP_5256
AMP_5257	AMP_5258
AMP_5257	AMP_2265
AMP_5261	AMP_5261
AMP_5262	AMP_5262
AMP_5263	AMP_5263
AMP_5264	AMP_5264
AMP_5266	AMP_5266
AMP_5266	AMP_2074
AMP_5266	AMP_2160
AMP_5266	AMP_2161
AMP_5266	AMP_2162
AMP_5266	AMP_5265
AMP_5266	AMP_5267
AMP_5266	AMP_5268
AMP_5266	AMP_5286
AMP_5266	AMP_5287
AMP_5266	AMP_5289
AMP_5266	AMP_2083
AMP_5266	AMP_5288
AMP_5269	AMP_5269
AMP_5270	AMP_5270
AMP_5271	AMP_5271
AMP_5272	AMP_5272
AMP_5275	AMP_5275
AMP_5276	AMP_5276
AMP_5276	AMP_5277
AMP_5278	AMP_5278
AMP_5278	AMP_4347
AMP_5279	AMP_5279
AMP_5280	AMP_5280
AMP_5281	AMP_5281
AMP_5285	AMP_5285
AMP_5285	AMP_5284
AMP_5295	AMP_5295
AMP_5503	AMP_5503
AMP_5505	AMP_5505
AMP_5505	AMP_4164
AMP_5505	AMP_4803
AMP_5505	AMP_5499
AMP_5505	AMP_5506
AMP_5505	AMP_4856
AMP_5505	AMP_4855
AMP_5505	AMP_5507
AMP_5505	AMP_4854
AMP_5505	AMP_5364
AMP_5505	AMP_5365
AMP_5505	AMP_5497
AMP_5505	AMP_6178
AMP_5505	AMP_5509
AMP_5505	AMP_5508
AMP_5505	AMP_5510
AMP_5505	AMP_5504
AMP_5505	AMP_4858
AMP_5505	AMP_4859
AMP_5505	AMP_5494
AMP_5505	AMP_5496
AMP_5505	AMP_5500
AMP_5505	AMP_5495
AMP_5505	AMP_5498
AMP_5505	AMP_5501
AMP_5505	AMP_5502
AMP_5511	AMP_5511
AMP_5512	AMP_5512
AMP_5512	AMP_5513
AMP_5512	AMP_5945
AMP_5514	AMP_5514
AMP_5515	AMP_5515
AMP_5516	AMP_5516
AMP_5516	AMP_5517
AMP_5518	AMP_5518
AMP_5519	AMP_5519
AMP_5519	AMP_5523
AMP_5520	AMP_5520
AMP_5521	AMP_5521
AMP_5522	AMP_5522
AMP_5524	AMP_5524
AMP_5526	AMP_5526
AMP_5527	AMP_5527
AMP_5530	AMP_5530
AMP_5531	AMP_5531
AMP_5534	AMP_5534
AMP_5535	AMP_5535
AMP_5537	AMP_5537
AMP_5538	AMP_5538
AMP_5548	AMP_5548
AMP_5548	AMP_3313
AMP_5548	AMP_3312
AMP_5549	AMP_5549
AMP_5550	AMP_5550
AMP_5551	AMP_5551
AMP_5551	AMP_5552
AMP_5553	AMP_5553
AMP_5557	AMP_5557
AMP_5559	AMP_5559
AMP_5559	AMP_5829
AMP_5559	AMP_6116
AMP_5561	AMP_5561
AMP_5561	AMP_3737
AMP_5561	AMP_5562
AMP_5563	AMP_5563
AMP_5564	AMP_5564
AMP_5569	AMP_5569
AMP_5569	AMP_6087
AMP_5569	AMP_6384
AMP_5580	AMP_5580
AMP_5581	AMP_5581
AMP_5593	AMP_5593
AMP_5593	AMP_5934
AMP_5593	AMP_5947
AMP_5596	AMP_5596
AMP_5596	AMP_5663
AMP_5596	AMP_5739
AMP_5596	AMP_5885
AMP_5596	AMP_5886
AMP_5596	AMP_5887
AMP_5596	AMP_5888
AMP_5596	AMP_5889
AMP_5596	AMP_5894
AMP_5596	AMP_5895
AMP_5596	AMP_5898
AMP_5596	AMP_5899
AMP_5597	AMP_5597
AMP_5599	AMP_5599
AMP_2900	AMP_2900
AMP_2905	AMP_2905
AMP_2906	AMP_2906
AMP_2907	AMP_2907
AMP_2909	AMP_2909
AMP_2909	AMP_2383
AMP_2910	AMP_2910
AMP_2911	AMP_2911
AMP_2912	AMP_2912
AMP_2913	AMP_2913
AMP_2914	AMP_2914
AMP_2917	AMP_2917
AMP_2922	AMP_2922
AMP_2923	AMP_2923
AMP_2924	AMP_2924
AMP_2926	AMP_2926
AMP_2927	AMP_2927
AMP_2929	AMP_2929
AMP_2930	AMP_2930
AMP_2931	AMP_2931
AMP_2932	AMP_2932
AMP_2934	AMP_2934
AMP_2935	AMP_2935
AMP_2935	AMP_6336
AMP_2936	AMP_2936
AMP_2936	AMP_6175
AMP_2936	AMP_5841
AMP_2940	AMP_2940
AMP_2940	AMP_4795
AMP_2941	AMP_2941
AMP_2942	AMP_2942
AMP_2942	AMP_4796
AMP_2943	AMP_2943
AMP_2944	AMP_2944
AMP_2945	AMP_2945
AMP_2945	AMP_2946
AMP_2945	AMP_3017
AMP_2945	AMP_3018
AMP_2945	AMP_5712
AMP_2947	AMP_2947
AMP_2947	AMP_1429
AMP_2947	AMP_1430
AMP_2947	AMP_1431
AMP_2949	AMP_2949
AMP_2950	AMP_2950
AMP_2950	AMP_1442
AMP_2950	AMP_5554
AMP_2950	AMP_6061
AMP_2951	AMP_2951
AMP_2951	AMP_2952
AMP_2953	AMP_2953
AMP_2959	AMP_2959
AMP_2959	AMP_1505
AMP_2959	AMP_3027
AMP_2961	AMP_2961
AMP_2962	AMP_2962
AMP_2962	AMP_2081
AMP_2964	AMP_2964
AMP_2964	AMP_1541
AMP_2964	AMP_1542
AMP_2965	AMP_2965
AMP_2972	AMP_2972
AMP_2974	AMP_2974
AMP_2975	AMP_2975
AMP_2978	AMP_2978
AMP_2981	AMP_2981
AMP_2981	AMP_2983
AMP_2982	AMP_2982
AMP_2984	AMP_2984
AMP_5601	AMP_5601
AMP_5602	AMP_5602
AMP_5602	AMP_5940
AMP_5602	AMP_5941
AMP_5603	AMP_5603
AMP_5603	AMP_2460
AMP_5603	AMP_5917
AMP_5604	AMP_5604
AMP_5605	AMP_5605
AMP_5605	AMP_5672
AMP_5605	AMP_2234
AMP_5605	AMP_3467
AMP_5605	AMP_3469
AMP_5605	AMP_5630
AMP_5606	AMP_5606
AMP_5607	AMP_5607
AMP_5609	AMP_5609
AMP_5609	AMP_2834
AMP_5609	AMP_2840
AMP_5609	AMP_5617
AMP_5609	AMP_5619
AMP_5609	AMP_5620
AMP_5609	AMP_5741
AMP_5609	AMP_5923
AMP_5609	AMP_5929
AMP_5609	AMP_6010
AMP_5609	AMP_5618
AMP_5609	AMP_5622
AMP_5609	AMP_2592
AMP_5609	AMP_5753
AMP_5609	AMP_5754
AMP_5609	AMP_2584
AMP_5609	AMP_5742
AMP_5609	AMP_5925
AMP_5609	AMP_6001
AMP_5609	AMP_6002
AMP_5609	AMP_5600
AMP_5609	AMP_5924
AMP_5609	AMP_2589
AMP_5609	AMP_2590
AMP_5609	AMP_5926
AMP_5609	AMP_5932
AMP_5609	AMP_2591
AMP_5609	AMP_5930
AMP_5609	AMP_5931
AMP_5609	AMP_5933
AMP_5609	AMP_5927
AMP_5609	AMP_5928
AMP_5609	AMP_5621
AMP_5609	AMP_5666
AMP_5609	AMP_5667
AMP_5609	AMP_5670
AMP_5610	AMP_5610
AMP_5611	AMP_5611
AMP_5613	AMP_5613
AMP_5615	AMP_5615
AMP_5625	AMP_5625
AMP_5626	AMP_5626
AMP_5627	AMP_5627
AMP_5640	AMP_5640
AMP_5641	AMP_5641
AMP_5642	AMP_5642
AMP_5643	AMP_5643
AMP_5643	AMP_2098
AMP_5644	AMP_5644
AMP_5645	AMP_5645
AMP_5648	AMP_5648
AMP_5650	AMP_5650
AMP_5655	AMP_5655
AMP_5655	AMP_5694
AMP_5656	AMP_5656
AMP_5657	AMP_5657
AMP_5658	AMP_5658
AMP_5658	AMP_199
AMP_5671	AMP_5671
AMP_5673	AMP_5673
AMP_5674	AMP_5674
AMP_5675	AMP_5675
AMP_5675	AMP_5676
AMP_5677	AMP_5677
AMP_5678	AMP_5678
AMP_5679	AMP_5679
AMP_5680	AMP_5680
AMP_5682	AMP_5682
AMP_5682	AMP_5681
AMP_5682	AMP_6327
AMP_5682	AMP_1579
AMP_5682	AMP_2875
AMP_5682	AMP_2971
AMP_5682	AMP_4801
AMP_5682	AMP_2750
AMP_5686	AMP_5686
AMP_5686	AMP_6141
AMP_5686	AMP_1250
AMP_5686	AMP_2742
AMP_5686	AMP_2743
AMP_5686	AMP_6140
AMP_5686	AMP_6142
AMP_5686	AMP_6143
AMP_5686	AMP_5696
AMP_5686	AMP_4800
AMP_5686	AMP_2744
AMP_5686	AMP_2745
AMP_5686	AMP_5683
AMP_5686	AMP_5685
AMP_5686	AMP_5684
AMP_5687	AMP_5687
AMP_5689	AMP_5689
AMP_5690	AMP_5690
AMP_5691	AMP_5691
AMP_5691	AMP_1577
AMP_5691	AMP_1578
AMP_5691	AMP_2977
AMP_5691	AMP_4562
AMP_5691	AMP_4563
AMP_5691	AMP_4564
AMP_5691	AMP_4565
AMP_5691	AMP_4566
AMP_5691	AMP_4567
AMP_5691	AMP_5693
AMP_5691	AMP_5692
AMP_5695	AMP_5695
AMP_5697	AMP_5697
AMP_5697	AMP_5798
AMP_5699	AMP_5699
AMP_5704	AMP_5704
AMP_5706	AMP_5706
AMP_5708	AMP_5708
AMP_5710	AMP_5710
AMP_5711	AMP_5711
AMP_5713	AMP_5713
AMP_5713	AMP_3512
AMP_5714	AMP_5714
AMP_5714	AMP_3887
AMP_5714	AMP_5707
AMP_5714	AMP_6148
AMP_5719	AMP_5719
AMP_5731	AMP_5731
AMP_5732	AMP_5732
AMP_5732	AMP_5737
AMP_5735	AMP_5735
AMP_5735	AMP_2677
AMP_5735	AMP_5736
AMP_5747	AMP_5747
AMP_5747	AMP_5757
AMP_5747	AMP_5758
AMP_5759	AMP_5759
AMP_5760	AMP_5760
AMP_5761	AMP_5761
AMP_5761	AMP_5762
AMP_5761	AMP_5763
AMP_5761	AMP_5764
AMP_5767	AMP_5767
AMP_5767	AMP_6133
AMP_5772	AMP_5772
AMP_5772	AMP_6039
AMP_5774	AMP_5774
AMP_5774	AMP_5773
AMP_5775	AMP_5775
AMP_5778	AMP_5778
AMP_5778	AMP_5777
AMP_5779	AMP_5779
AMP_5781	AMP_5781
AMP_5781	AMP_5782
AMP_5781	AMP_5783
AMP_5784	AMP_5784
AMP_5787	AMP_5787
AMP_5788	AMP_5788
AMP_5789	AMP_5789
AMP_5790	AMP_5790
AMP_5799	AMP_5799
AMP_5803	AMP_5803
AMP_5810	AMP_5810
AMP_5812	AMP_5812
AMP_5813	AMP_5813
AMP_5816	AMP_5816
AMP_5819	AMP_5819
AMP_5819	AMP_5817
AMP_5819	AMP_5818
AMP_5819	AMP_6078
AMP_5822	AMP_5822
AMP_5823	AMP_5823
AMP_5823	AMP_5824
AMP_5832	AMP_5832
AMP_5833	AMP_5833
AMP_5833	AMP_705
AMP_5834	AMP_5834
AMP_5835	AMP_5835
AMP_5836	AMP_5836
AMP_5837	AMP_5837
AMP_5838	AMP_5838
AMP_5839	AMP_5839
AMP_5842	AMP_5842
AMP_5867	AMP_5867
AMP_5868	AMP_5868
AMP_5869	AMP_5869
AMP_5870	AMP_5870
AMP_5871	AMP_5871
AMP_5872	AMP_5872
AMP_5882	AMP_5882
AMP_3003	AMP_3003
AMP_3006	AMP_3006
AMP_3007	AMP_3007
AMP_3014	AMP_3014
AMP_3014	AMP_5715
AMP_3014	AMP_5716
AMP_3014	AMP_5717
AMP_3014	AMP_5718
AMP_3014	AMP_6332
AMP_3014	AMP_6333
AMP_3016	AMP_3016
AMP_3019	AMP_3019
AMP_3021	AMP_3021
AMP_3022	AMP_3022
AMP_3022	AMP_6005
AMP_3023	AMP_3023
AMP_3024	AMP_3024
AMP_3024	AMP_1903
AMP_3024	AMP_5399
AMP_3025	AMP_3025
AMP_3028	AMP_3028
AMP_3028	AMP_2106
AMP_3028	AMP_2107
AMP_3028	AMP_2108
AMP_3028	AMP_2109
AMP_3028	AMP_2110
AMP_3028	AMP_2111
AMP_3029	AMP_3029
AMP_3031	AMP_3031
AMP_3032	AMP_3032
AMP_3036	AMP_3036
AMP_3038	AMP_3038
AMP_3041	AMP_3041
AMP_3045	AMP_3045
AMP_3047	AMP_3047
AMP_3050	AMP_3050
AMP_3050	AMP_3185
AMP_3050	AMP_4603
AMP_3050	AMP_4604
AMP_3050	AMP_4605
AMP_3050	AMP_4606
AMP_3050	AMP_4130
AMP_3050	AMP_4607
AMP_3052	AMP_3052
AMP_3062	AMP_3062
AMP_3063	AMP_3063
AMP_3078	AMP_3078
AMP_3079	AMP_3079
AMP_3079	AMP_3077
AMP_3079	AMP_4051
AMP_3081	AMP_3081
AMP_3090	AMP_3090
AMP_3091	AMP_3091
AMP_3092	AMP_3092
AMP_3092	AMP_3093
AMP_3092	AMP_3094
AMP_3092	AMP_3115
AMP_3092	AMP_3116
AMP_3092	AMP_3117
AMP_3092	AMP_3088
AMP_3092	AMP_3095
AMP_3092	AMP_3096
AMP_3092	AMP_3114
AMP_3092	AMP_3083
AMP_3092	AMP_3084
AMP_3092	AMP_3086
AMP_3092	AMP_3087
AMP_3092	AMP_3118
AMP_3092	AMP_3119
AMP_3092	AMP_3085
AMP_3097	AMP_3097
AMP_3098	AMP_3098
AMP_3098	AMP_3099
AMP_3098	AMP_3100
AMP_506	AMP_506
AMP_506	AMP_507
AMP_506	AMP_4747
AMP_508	AMP_508
AMP_508	AMP_509
AMP_513	AMP_513
AMP_513	AMP_961
AMP_513	AMP_1223
AMP_513	AMP_1224
AMP_513	AMP_1226
AMP_514	AMP_514
AMP_514	AMP_515
AMP_514	AMP_516
AMP_522	AMP_522
AMP_522	AMP_518
AMP_522	AMP_519
AMP_522	AMP_520
AMP_522	AMP_521
AMP_522	AMP_523
AMP_522	AMP_524
AMP_522	AMP_525
AMP_522	AMP_517
AMP_526	AMP_526
AMP_547	AMP_547
AMP_548	AMP_548
AMP_548	AMP_3930
AMP_548	AMP_3931
AMP_549	AMP_549
AMP_550	AMP_550
AMP_551	AMP_551
AMP_552	AMP_552
AMP_552	AMP_553
AMP_554	AMP_554
AMP_555	AMP_555
AMP_556	AMP_556
AMP_566	AMP_566
AMP_567	AMP_567
AMP_568	AMP_568
AMP_569	AMP_569
AMP_570	AMP_570
AMP_570	AMP_4335
AMP_571	AMP_571
AMP_571	AMP_572
AMP_571	AMP_3507
AMP_576	AMP_576
AMP_577	AMP_577
AMP_578	AMP_578
AMP_579	AMP_579
AMP_579	AMP_584
AMP_580	AMP_580
AMP_581	AMP_581
AMP_581	AMP_2737
AMP_582	AMP_582
AMP_582	AMP_583
AMP_585	AMP_585
AMP_585	AMP_4862
AMP_586	AMP_586
AMP_586	AMP_587
AMP_588	AMP_588
AMP_588	AMP_5967
AMP_589	AMP_589
AMP_590	AMP_590
AMP_591	AMP_591
AMP_591	AMP_592
AMP_591	AMP_593
AMP_591	AMP_2754
AMP_595	AMP_595
AMP_595	AMP_596
AMP_595	AMP_598
AMP_597	AMP_597
AMP_599	AMP_599
AMP_2300	AMP_2300
AMP_2300	AMP_2302
AMP_2300	AMP_2303
AMP_2300	AMP_2301
AMP_2305	AMP_2305
AMP_2305	AMP_3201
AMP_2305	AMP_5793
AMP_2305	AMP_2690
AMP_2305	AMP_5794
AMP_2305	AMP_4444
AMP_2305	AMP_2876
AMP_2305	AMP_2304
AMP_2305	AMP_4442
AMP_2305	AMP_4443
AMP_2305	AMP_6251
AMP_2305	AMP_3136
AMP_2305	AMP_3137
AMP_2312	AMP_2312
AMP_2312	AMP_2995
AMP_2313	AMP_2313
AMP_2313	AMP_1106
AMP_2313	AMP_2273
AMP_2313	AMP_2693
AMP_2313	AMP_2773
AMP_2313	AMP_5078
AMP_2313	AMP_5992
AMP_2317	AMP_2317
AMP_2317	AMP_6277
AMP_2317	AMP_5556
AMP_2321	AMP_2321
AMP_2321	AMP_2330
AMP_2321	AMP_2541
AMP_2321	AMP_3521
AMP_2321	AMP_3522
AMP_2321	AMP_3523
AMP_2321	AMP_3524
AMP_2321	AMP_3525
AMP_2321	AMP_3526
AMP_2321	AMP_3527
AMP_2321	AMP_3528
AMP_2321	AMP_3529
AMP_2321	AMP_3530
AMP_2321	AMP_3531
AMP_2321	AMP_3532
AMP_2321	AMP_3533
AMP_2321	AMP_3534
AMP_2321	AMP_3535
AMP_2322	AMP_2322
AMP_2322	AMP_2543
AMP_2322	AMP_6131
AMP_2323	AMP_2323
AMP_2325	AMP_2325
AMP_2326	AMP_2326
AMP_2326	AMP_2327
AMP_2328	AMP_2328
AMP_2329	AMP_2329
AMP_2332	AMP_2332
AMP_2337	AMP_2337
AMP_2337	AMP_2297
AMP_2337	AMP_5830
AMP_2339	AMP_2339
AMP_2343	AMP_2343
AMP_2344	AMP_2344
AMP_2345	AMP_2345
AMP_2346	AMP_2346
AMP_2349	AMP_2349
AMP_2354	AMP_2354
AMP_2356	AMP_2356
AMP_2356	AMP_2352
AMP_2356	AMP_2355
AMP_2356	AMP_180
AMP_2356	AMP_2441
AMP_2356	AMP_2442
AMP_2356	AMP_2558
AMP_2356	AMP_2578
AMP_2356	AMP_2998
AMP_2357	AMP_2357
AMP_2357	AMP_3886
AMP_2358	AMP_2358
AMP_2358	AMP_5750
AMP_2358	AMP_5916
AMP_2358	AMP_5918
AMP_2358	AMP_5919
AMP_2358	AMP_5920
AMP_2358	AMP_5921
AMP_2358	AMP_5922
AMP_2358	AMP_2361
AMP_2358	AMP_5571
AMP_2358	AMP_5858
AMP_2358	AMP_5859
AMP_2358	AMP_5661
AMP_2358	AMP_3605
AMP_2358	AMP_2404
AMP_2358	AMP_2420
AMP_2358	AMP_2435
AMP_2358	AMP_2795
AMP_2358	AMP_2419
